what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1483582954483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483582956294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483582956315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483582956418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483582957360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483582969250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583028561
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483583029936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583040426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483583040451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583042861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583045299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483583045326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583060844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1483583071951
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483583072480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583073302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483583073326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483583073460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583074634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583081165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583195377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1483583237097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583238198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583238996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583240613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583245754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583251857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1483583258777
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483583259538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583260625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483583260649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483583260796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583293144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583297032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583308939
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483583310620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583318787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583322048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583329051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583332788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583336531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483583340670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583341654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583342972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583345678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1483583349064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1483583350975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1483583351467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583352676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583355932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583357466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583365831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1483583368577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1483583369162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1483583369503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1483583369815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1483583370188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483583375235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583376206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583376716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583380905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483583384144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583384517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583385841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583386395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583389153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583400221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483583403689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1483583405597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583406917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483583412608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583413260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583414067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583414363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583417184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583418091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583436183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583437443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583942979
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1483583945548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483583953385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483584030001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483584034829
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584053198
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584053365
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584053503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584053605
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584053746
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584054102
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1483584054397
