what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483574320471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1483574322039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1483574329581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574329995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574341625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574342339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574353010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574354546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483574354573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483574356764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574363502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574364773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483574364796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483574366416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574369256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1483574383247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1483574384060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1483574387088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574387371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574394166
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483574395529
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1483574397613
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1483574397755
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1483574397793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1483574399729
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483574403907
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1483574403907
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483574406028
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483574409029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574410858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574411688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1483574427521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574427889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483574427915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483574428066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574429280
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483574431706
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483574448050
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1483574449828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483574450142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483574450168
