what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1483575424013
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483575424473
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483575424800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575425676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483575425700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483575425826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575426987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575432576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575446934
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483575448443
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1483575449607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575450319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1483575450344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1483575450489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575451494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575480806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575503870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575613110
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483575615223
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483575615224
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483575615972
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1483575615972
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483575618439
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483575619907
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483575623376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483575645900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1483577275502
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1483577278287
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1483577278426
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1483577278475
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1483577291038
